"sep=	"
Shimmer_BFED_Timestamp_Unix_CAL	Shimmer_BFED_Accel_LN_X_CAL	Shimmer_BFED_Accel_LN_Y_CAL	Shimmer_BFED_Accel_LN_Z_CAL	Shimmer_BFED_Accel_WR_X_CAL	Shimmer_BFED_Accel_WR_Y_CAL	Shimmer_BFED_Accel_WR_Z_CAL	Shimmer_BFED_Gyro_X_CAL	Shimmer_BFED_Gyro_Y_CAL	Shimmer_BFED_Gyro_Z_CAL	Shimmer_BFED_Pressure_BMP180_CAL	Shimmer_BFED_Temperature_BMP180_CAL	
ms	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	deg/s	deg/s	deg/s	kPa	Degrees Celsius	
1512129073809.11	-9.44578313253012	-0.0843373493975904	0.855421686746988	-9.66278356836297	-0.255058246474555	0.431637032495402	-2.36641221374046	0.244274809160305	0.0458015267175573	102.42788620301	26.9098182449714	
1512129073813.02	-9.51807228915663	-0.0963855421686747	0.879518072289157	-9.71183323114654	-0.264868179031269	0.470876762722256	-2.48854961832061	0.106870229007634	0.351145038167939	102.42788620301	26.9098182449714	
1512129073816.93	-9.48192771084337	-0.120481927710843	0.891566265060241	-9.74126302881668	-0.264868179031269	0.470876762722256	-2.51908396946565	0.137404580152672	0.580152671755725	102.42788620301	26.9098182449714	
1512129073820.83	-9.46987951807229	-0.036144578313253	0.927710843373494	-9.72164316370325	-0.206008583690987	0.529736358062538	-2.04580152671756	0.122137404580153	0.473282442748092	102.42788620301	26.9098182449714	
1512129073824.74	-9.44578313253012	0.0120481927710843	0.939759036144578	-9.65297363580625	-0.18638871857756	0.529736358062538	-1.95419847328244	0.0	0.381679389312977	102.421975595134	26.9098182449714	
1512129073828.64	-9.46987951807229	-0.0240963855421687	0.91566265060241	-9.6824034334764	-0.215818516247701	0.539546290619252	-1.84732824427481	0.458015267175573	0.351145038167939	102.421975595134	26.9098182449714	
1512129073832.55	-9.46987951807229	-0.0481927710843373	0.987951807228916	-9.67259350091968	-0.245248313917842	0.58859595340282	-2.03053435114504	0.381679389312977	-0.259541984732824	102.421975595134	26.9098182449714	
1512129073836.46	-9.48192771084337	-0.0120481927710843	1.02409638554217	-9.66278356836297	-0.235438381361128	0.676885346413243	-1.20610687022901	0.717557251908397	-0.427480916030534	102.421975595134	26.9098182449714	
1512129073840.36	-9.50602409638554	0.036144578313253	1.07228915662651	-9.66278356836297	-0.18638871857756	0.66707541385653	-0.946564885496183	1.12977099236641	-0.961832061068702	102.421975595134	26.9098182449714	
1512129073844.27	-9.48192771084337	0.0843373493975904	1.07228915662651	-9.67259350091968	-0.166768853464132	0.706315144083384	-0.961832061068702	1.20610687022901	-1.32824427480916	102.421975595134	26.9098182449714	
1512129073848.18	-9.50602409638554	0.036144578313253	1.01204819277108	-9.6824034334764	-0.147148988350705	0.696505211526671	-0.610687022900763	1.54198473282443	-1.57251908396947	102.421975595134	26.9098182449714	
