// Start Time: 00/00/   0 - 01:10:50
// Sample rate: 120.0Hz
// Scenario: 10.8
// Firmware Version: 2.6.1
Counter	Temperature	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	
55866	27.56	-9.762814	0.389764	0.449622	-0.003666	-0.011225	0.004243	3.153494	0.288649	-0.902826	
55867	27.56	-9.774947	0.384991	0.444743	-0.007069	-0.000513	-0.000014	3.151979	0.288660	-0.903434	
55868	27.56	-9.777399	0.375274	0.452015	-0.008769	-0.012866	-0.011450	3.152559	0.287435	-0.904145	
55869	27.56	-9.782256	0.353538	0.449615	-0.006205	-0.005831	-0.002665	3.152224	0.287260	-0.903174	
55870	27.56	-9.767673	0.363192	0.447231	-0.000180	-0.009432	0.000855	3.153209	0.287153	-0.903352	
55871	27.56	-9.774968	0.380104	0.452015	-0.015744	-0.009372	-0.000267	3.152837	0.288299	-0.903622	
55872	27.56	-9.772512	0.382583	0.442336	-0.008007	-0.012120	0.006759	3.152715	0.288551	-0.903630	
55873	27.56	-9.772526	0.380132	0.447182	0.007649	-0.007630	-0.005916	3.153676	0.289111	-0.904553	
55874	27.56	-9.757945	0.380113	0.444815	0.008505	-0.014728	-0.007722	3.153377	0.289678	-0.905941	
55875	27.56	-9.765268	0.370374	0.456911	-0.008769	-0.007550	-0.008792	3.153930	0.287573	-0.904044	
55876	27.56	-9.772570	0.365522	0.461735	0.011109	-0.008526	-0.006738	3.153354	0.287131	-0.902843	
55877	27.56	-9.767709	0.375183	0.461735	-0.006211	0.006563	0.004411	3.153484	0.288149	-0.902953	
55878	27.56	-9.755540	0.365547	0.452113	0.001596	0.006566	0.001074	3.153826	0.288572	-0.903798	
55879	27.56	-9.755576	0.379956	0.466614	0.001583	-0.009391	-0.005178	3.151585	0.288169	-0.903839	
55880	27.56	-9.782280	0.389728	0.461655	-0.017517	-0.014737	0.003972	3.153179	0.287699	-0.904223	
55881	27.56	-9.762821	0.365582	0.449665	0.008558	-0.001374	-0.010160	3.152836	0.288173	-0.903623	
55882	27.56	-9.762846	0.346185	0.456963	-0.001870	-0.002286	-0.002556	3.151074	0.287412	-0.904004	
55883	27.56	-9.765287	0.353413	0.461783	0.001523	-0.002388	0.008759	3.151865	0.288648	-0.903194	
55884	27.56	-9.762851	0.375171	0.461753	-0.005392	-0.009441	0.004232	3.153301	0.287958	-0.904337	
55885	27.56	-9.777421	0.392134	0.461669	-0.005350	-0.003189	-0.000016	3.155687	0.287714	-0.906654	
55886	27.56	-9.772580	0.379998	0.466551	0.008511	-0.000551	-0.002354	3.151597	0.288284	-0.903588	
55887	27.56	-9.787137	0.394576	0.461629	0.007612	-0.012108	-0.002501	3.152515	0.286205	-0.904900	
55888	27.56	-9.770108	0.365599	0.449638	0.010183	-0.007720	0.004514	3.153115	0.287629	-0.902734	
55889	27.56	-9.767646	0.360841	0.437551	-0.008881	-0.019213	0.004922	3.153584	0.286771	-0.903202	
55890	27.56	-9.767699	0.363125	0.456915	-0.001906	-0.007649	0.000847	3.153979	0.287900	-0.902918	
55891	27.56	-9.762824	0.375238	0.452069	-0.012370	-0.011267	0.013620	3.150969	0.287773	-0.903636	
55892	27.56	-9.772568	0.375195	0.461717	0.006833	0.010151	-0.005718	3.153165	0.287331	-0.904474	
55893	27.56	-9.787138	0.389740	0.461638	-0.002809	0.001157	0.011338	3.152972	0.288289	-0.903363	
55894	27.56	-9.782268	0.384925	0.456822	-0.001953	-0.020113	0.002436	3.152849	0.287006	-0.903005	
55895	27.56	-9.748218	0.370450	0.440026	-0.000168	-0.004100	0.001783	3.152452	0.288693	-0.904022	
55896	27.56	-9.767766	0.365376	0.481121	-0.006206	0.003914	0.001779	3.152704	0.287925	-0.903758	
55897	27.56	-9.777439	0.375173	0.466542	-0.000176	-0.001456	0.003552	3.155087	0.288962	-0.906442	
55898	27.56	-9.777423	0.384880	0.461682	0.003286	-0.005894	0.000961	3.151960	0.288810	-0.903933	
55899	27.56	-9.762815	0.384928	0.449630	0.001585	-0.016476	-0.008723	3.153161	0.286440	-0.904354	
55900	27.56	-9.772514	0.375329	0.442349	-0.002736	-0.012030	-0.007009	3.153277	0.287602	-0.904838	
55901	27.56	-9.777421	0.346221	0.456909	-0.005312	0.002174	-0.003423	3.153635	0.287622	-0.905185	
55902	27.56	-9.777378	0.353576	0.442370	-0.001889	-0.012943	-0.004411	3.153584	0.288305	-0.903568	
55903	27.56	-9.772554	0.375228	0.456875	-0.001902	-0.007644	-0.000016	3.151101	0.288021	-0.903501	
55904	27.56	-9.767694	0.382471	0.456880	0.003237	-0.013043	0.006068	3.153419	0.286304	-0.904087	
55905	27.56	-9.787124	0.389773	0.456795	0.008534	0.002134	-0.004914	3.152797	0.288857	-0.904743	
55906	27.56	-9.777421	0.392134	0.461669	-0.006225	-0.013827	-0.003622	3.151190	0.287039	-0.904122	
55907	27.56	-9.770110	0.380092	0.452033	-0.015734	-0.009357	-0.001999	3.153770	0.283646	-0.903950	
55908	27.56	-9.762841	0.365531	0.456928	-0.003646	-0.004113	0.004324	3.151952	0.287539	-0.903815	
55909	27.56	-9.772556	0.370392	0.456884	0.001647	0.016373	-0.003133	3.153665	0.288484	-0.904681	
55910	27.56	-9.767685	0.365577	0.452068	-0.005284	-0.000443	-0.009514	3.151090	0.288418	-0.903874	
55911	27.56	-9.767623	0.372982	0.430266	-0.012250	-0.002255	-0.001856	3.152940	0.287685	-0.903991	
55912	27.56	-9.772566	0.380031	0.461709	0.000690	-0.019170	-0.005306	3.152721	0.287649	-0.903260	
55913	27.56	-9.777402	0.387348	0.454414	-0.003568	0.003958	-0.005097	3.153945	0.288578	-0.903913	
55914	27.56	-9.787109	0.372896	0.449563	-0.001886	-0.000542	0.000939	3.151213	0.287781	-0.903743	
55915	27.56	-9.782244	0.375319	0.447155	0.006794	-0.005845	-0.006773	3.150586	0.288419	-0.904035	
55916	27.56	-9.784683	0.384964	0.451971	-0.008851	-0.023603	-0.002917	3.153694	0.286404	-0.903444	
55917	27.56	-9.767649	0.375334	0.439946	-0.006172	-0.009329	-0.009633	3.152657	0.288362	-0.905004	
55918	27.56	-9.782210	0.375403	0.435050	-0.002721	-0.006698	-0.006942	3.153545	0.286943	-0.904199	
55919	27.56	-9.772551	0.384901	0.456858	-0.009724	-0.015637	0.002357	3.153080	0.288181	-0.903730	
55920	27.56	-9.765254	0.372826	0.452064	0.005029	-0.002339	0.001028	3.152410	0.286807	-0.901544	
55921	27.56	-9.767681	0.380086	0.452042	0.003296	-0.004994	0.000103	3.154399	0.288761	-0.905000	
55922	27.56	-9.772534	0.375278	0.449612	-0.001870	-0.005832	-0.004323	3.152845	0.289058	-0.903618	
55923	27.56	-9.772566	0.380031	0.461709	-0.000178	-0.016514	-0.003556	3.153940	0.287561	-0.903794	
55924	27.56	-9.774981	0.382489	0.456853	0.005068	-0.005831	-0.007669	3.152907	0.287978	-0.904863	
55925	27.56	-9.782244	0.375319	0.447155	0.001500	-0.006850	0.010446	3.152490	0.286745	-0.905647	
55926	27.56	-9.772551	0.384901	0.456858	0.000649	-0.008597	0.006945	3.153358	0.288533	-0.903085	
55927	27.56	-9.777398	0.380110	0.452006	-0.005351	-0.011161	-0.003577	3.151678	0.280032	-0.905613	
55928	27.56	-9.767726	0.365476	0.466595	-0.005367	-0.014722	-0.002760	3.153336	0.280143	-0.907608	
55929	27.56	-9.767641	0.380187	0.437516	-0.005361	-0.001433	0.003466	3.152113	0.279340	-0.906954	
55930	27.56	-9.772568	0.372776	0.461722	0.011925	-0.009479	0.001060	3.153453	0.286137	-0.903214	
55931	27.56	-9.772523	0.389805	0.447165	-0.001840	-0.000478	-0.006853	3.153163	0.288613	-0.904842	
55932	27.56	-9.782253	0.389795	0.451971	-0.016648	-0.015621	0.003111	3.152496	0.287492	-0.902655	
55933	27.56	-9.787127	0.382519	0.456808	-0.005411	-0.013899	0.005051	3.153866	0.288285	-0.905788	
55934	27.56	-9.782285	0.370382	0.461690	-0.000194	-0.012994	0.000816	3.152668	0.286942	-0.904388	
55935	27.56	-9.774956	0.375301	0.447182	0.003299	-0.004106	0.000115	3.152633	0.287494	-0.905384	
55936	27.56	-9.767697	0.370380	0.456902	0.008487	-0.005895	-0.000688	3.151737	0.287882	-0.903082	
55937	27.56	-9.782269	0.380088	0.456831	0.013668	-0.006814	0.000258	3.152240	0.288266	-0.903044	
55938	27.56	-9.777421	0.367969	0.459291	0.005088	0.008365	-0.004037	3.152026	0.288735	-0.902310	
55939	27.56	-9.806603	0.370374	0.471285	0.001543	-0.007680	0.001780	3.150246	0.289032	-0.906422	
55940	27.56	-9.767730	0.375133	0.468999	0.008506	-0.005870	-0.004152	3.153914	0.288486	-0.904663	
55941	27.56	-9.767681	0.380086	0.452042	0.012026	-0.004918	-0.013605	3.151220	0.285981	-0.903129	
55942	27.56	-9.777369	0.385014	0.442313	0.010279	0.008347	-0.003946	3.152336	0.287019	-0.903416	
55943	27.56	-9.782229	0.380189	0.442304	-0.008829	-0.007634	0.001604	3.152872	0.288259	-0.902748	
55944	27.56	-9.767709	0.375183	0.461735	-0.005296	-0.014628	-0.014879	3.151136	0.286958	-0.902383	
55945	27.56	-9.770124	0.380059	0.456875	0.001626	-0.008451	-0.012090	3.154289	0.288616	-0.904635	
55946	27.56	-9.777356	0.385047	0.437471	-0.001955	-0.011260	0.007738	3.152072	0.289081	-0.904297	
55947	27.56	-9.777398	0.380110	0.452006	-0.007111	-0.000568	0.006912	3.154222	0.289587	-0.906502	
55948	27.56	-9.772515	0.372910	0.442353	-0.007104	-0.004101	0.004270	3.153343	0.287527	-0.903216	
55949	27.56	-9.757954	0.370423	0.447253	-0.005341	-0.001404	-0.000002	3.152966	0.287271	-0.903244	
55950	27.56	-9.760397	0.370396	0.452087	0.008448	-0.009490	0.004463	3.153355	0.287769	-0.902965	
55951	27.56	-9.767697	0.372798	0.456898	-0.000166	-0.005871	0.000033	3.152542	0.288349	-0.904764	
55952	27.56	-9.767707	0.382438	0.461722	-0.005362	-0.005860	0.000814	3.153604	0.287259	-0.902824	
55953	27.56	-9.777451	0.379976	0.471375	-0.008867	-0.005022	0.008560	3.154193	0.286408	-0.903408	
55954	27.56	-9.791969	0.389819	0.451935	-0.000213	-0.016565	0.002511	3.152718	0.288293	-0.903506	
55955	27.56	-9.782239	0.389828	0.447129	-0.003661	-0.018308	-0.000168	3.151734	0.288014	-0.903206	
55956	27.56	-9.767681	0.380086	0.452042	-0.015779	-0.002333	0.009341	3.151063	0.287297	-0.904254	
55957	27.56	-9.772541	0.375262	0.452033	0.011985	-0.004973	-0.006678	3.156522	0.288772	-0.904720	
55958	27.56	-9.748235	0.380072	0.447272	-0.006205	0.009229	0.005306	3.151562	0.287939	-0.904339	
55959	27.56	-9.777361	0.365701	0.437506	-0.008757	-0.003995	-0.008746	3.152930	0.287697	-0.904241	
55960	27.56	-9.782260	0.365612	0.452015	-0.000993	-0.003163	-0.005142	3.152560	0.288073	-0.904266	
55961	27.56	-9.777399	0.375274	0.452015	-0.003613	0.002127	0.001806	3.153906	0.288239	-0.904789	
55962	27.56	-9.782271	0.372834	0.456844	-0.001928	-0.014765	0.000767	3.154522	0.286589	-0.904503	
55963	27.56	-9.772494	0.372961	0.435090	0.003245	-0.005950	0.008752	3.152080	0.288305	-0.903926	
55964	27.56	-9.772531	0.384951	0.449595	-0.005452	-0.016609	0.011078	3.152228	0.287639	-0.903172	
55965	27.56	-9.770126	0.372804	0.456889	0.006755	-0.005008	0.000160	3.152091	0.287908	-0.903554	
55966	27.56	-9.757981	0.370356	0.456938	0.010198	-0.002384	0.004576	3.153604	0.287259	-0.902824	
55967	27.56	-9.762873	0.370284	0.469025	-0.003592	-0.000497	-0.003426	3.154360	0.288536	-0.902888	
55968	27.56	-9.753096	0.370411	0.447271	-0.007083	0.003015	0.004351	3.153555	0.286932	-0.903950	
55969	27.56	-9.757968	0.370390	0.452096	-0.001857	-0.003154	-0.005161	3.153507	0.288265	-0.905441	
55970	27.56	-9.762807	0.365615	0.444823	-0.007129	-0.002361	0.009483	3.151880	0.289413	-0.906052	
55971	27.56	-9.757954	0.370423	0.447253	-0.002817	-0.020991	0.002404	3.154891	0.287621	-0.904845	
55972	27.56	-9.772527	0.375295	0.447191	-0.001951	-0.016567	0.004207	3.153434	0.287822	-0.904079	
55973	27.56	-9.767697	0.372798	0.456898	0.008454	-0.008596	0.003609	3.152242	0.288519	-0.903042	
55974	27.56	-9.774967	0.384941	0.452007	0.004997	-0.005925	0.004453	3.152759	0.288133	-0.905496	
55975	27.56	-9.772568	0.375195	0.461717	-0.000168	-0.002330	0.001809	3.150943	0.287290	-0.904139	
55976	27.56	-9.792014	0.375209	0.466488	0.006805	0.004798	-0.004047	3.154550	0.287836	-0.904122	
55977	27.56	-9.755582	0.360610	0.466648	-0.005359	-0.013824	-0.003618	3.152667	0.288350	-0.904755	
55978	27.56	-9.762858	0.353407	0.461792	0.004140	-0.008566	0.001801	3.154254	0.288271	-0.905386	
55979	27.56	-9.748276	0.379972	0.461798	-0.006187	-0.006687	-0.006143	3.152829	0.286006	-0.903260	
55980	27.56	-9.767742	0.379936	0.473832	-0.003568	-0.007551	-0.011302	3.151079	0.286894	-0.903757	
55981	27.56	-9.762877	0.379940	0.471429	-0.005350	-0.013813	-0.005345	3.153958	0.289331	-0.903784	
55982	27.56	-9.767735	0.379952	0.471411	-0.003557	-0.007537	-0.013033	3.152072	0.287546	-0.903931	
55983	27.56	-9.762834	0.365548	0.454507	-0.003651	-0.000577	0.006964	3.154188	0.287437	-0.903777	
55984	27.56	-9.772589	0.370308	0.468989	-0.005388	-0.007666	0.004254	3.152350	0.288922	-0.903530	
55985	27.56	-9.772564	0.365538	0.459314	-0.001899	-0.003212	0.001768	3.152465	0.288423	-0.903649	
55986	27.56	-9.767705	0.367945	0.459327	0.004145	-0.010332	0.000051	3.152440	0.287555	-0.904028	
55987	27.56	-9.796876	0.360711	0.466496	0.006810	-0.005823	-0.010237	3.152762	0.287603	-0.902262	
55988	27.56	-9.774924	0.394714	0.437463	-0.003568	0.001300	-0.005993	3.154198	0.287937	-0.903649	
55989	27.56	-9.772545	0.360752	0.452059	0.005822	-0.005981	0.011390	3.152077	0.289075	-0.904172	
55990	27.56	-9.777394	0.370454	0.449603	-0.008845	-0.011195	0.002424	3.153797	0.286301	-0.903935	
55991	27.56	-9.770092	0.375306	0.444779	0.006785	-0.009398	-0.006819	3.152441	0.289090	-0.904394	
55992	27.56	-9.777394	0.370454	0.449603	0.017167	-0.005888	-0.005736	3.150771	0.287599	-0.905394	
55993	27.56	-9.777424	0.382461	0.461686	-0.003605	0.002139	0.000075	3.153412	0.290149	-0.905190	
55994	27.56	-9.767711	0.370346	0.461744	-0.007984	-0.006773	0.005087	3.153437	0.287563	-0.903955	
55995	27.56	-9.772555	0.372810	0.456880	-0.008760	-0.000453	-0.006973	3.153435	0.286413	-0.903712	
55996	27.56	-9.772534	0.375278	0.449612	-0.001885	-0.007623	-0.002613	3.151597	0.286875	-0.903221	
55997	27.56	-9.767739	0.365443	0.471437	0.003344	-0.001386	-0.006784	3.153779	0.287985	-0.904800	
55998	27.56	-9.767712	0.365510	0.461753	-0.005387	-0.007664	0.004253	3.153339	0.287148	-0.903218	
55999	27.56	-9.777424	0.380043	0.461691	-0.007904	-0.008439	-0.009650	3.152241	0.287881	-0.902921	
56000	27.56	-9.777373	0.370504	0.442339	0.008535	-0.004065	-0.007590	3.153431	0.287954	-0.904203	
56001	27.56	-9.784668	0.392253	0.447116	0.006867	-0.004863	-0.018881	3.152759	0.288644	-0.905618	
56002	27.56	-9.772513	0.380165	0.442340	0.005060	-0.005843	-0.005937	3.153663	0.287846	-0.904560	
56003	27.56	-9.772553	0.380065	0.456867	-0.001831	-0.007550	-0.012136	3.151619	0.288002	-0.902966	
56004	27.56	-9.787080	0.380218	0.439865	0.005912	-0.012065	-0.006860	3.152349	0.287772	-0.903287	
56005	27.56	-9.767675	0.355937	0.447244	0.011972	-0.006762	-0.004972	3.153254	0.287372	-0.905339	
56006	27.56	-9.760371	0.365626	0.442411	-0.007154	-0.018335	0.005827	3.152236	0.287886	-0.903046	
56007	27.56	-9.772543	0.365589	0.452050	-0.007115	-0.009429	0.003338	3.153387	0.286724	-0.904959	
56008	27.56	-9.762847	0.365515	0.459350	-0.001871	-0.012915	-0.007876	3.152713	0.286890	-0.903265	
56009	27.56	-9.777384	0.380144	0.447164	-0.007057	-0.010239	-0.007058	3.152162	0.287714	-0.904794	
56010	27.56	-9.782268	0.384925	0.456822	-0.003617	-0.014705	-0.006187	3.154312	0.286926	-0.903646	
56011	27.56	-9.772542	0.370425	0.452042	0.001604	-0.002281	-0.005089	3.152153	0.288477	-0.902178	
56012	27.56	-9.772512	0.382583	0.442336	0.008509	-0.009411	-0.005922	3.153622	0.286983	-0.902327	
56013	27.56	-9.772527	0.375295	0.447191	-0.002719	-0.004037	-0.006047	3.153261	0.287733	-0.902225	
56014	27.56	-9.777427	0.370370	0.461708	-0.001842	-0.005793	-0.009518	3.151685	0.287302	-0.904209	
56015	27.56	-9.787127	0.380100	0.456813	0.001567	-0.004104	0.000089	3.151564	0.288577	-0.904461	
56016	27.56	-9.760410	0.372780	0.456924	-0.001906	-0.007648	0.000847	3.152947	0.288829	-0.904110	
56017	27.56	-9.772604	0.365438	0.473840	-0.005361	-0.003201	0.001709	3.154573	0.288578	-0.903743	
56018	27.56	-9.772562	0.372793	0.459301	-0.008811	-0.002292	0.000798	3.152187	0.289093	-0.904537	
56019	27.56	-9.762816	0.380091	0.449639	0.000697	-0.019160	-0.006173	3.153259	0.288389	-0.905458	
56020	27.56	-9.777406	0.375257	0.454436	-0.005407	-0.000608	0.011269	3.153915	0.289124	-0.904784	
56021	27.56	-9.767677	0.370430	0.449639	-0.001081	-0.007706	0.007790	3.152405	0.288618	-0.905146	
56022	27.56	-9.777408	0.389750	0.456831	0.003267	-0.009463	0.002651	3.153040	0.287841	-0.904605	
56023	27.56	-9.787111	0.389807	0.451953	-0.007071	-0.000517	-0.000011	3.151663	0.287072	-0.904709	
56024	27.56	-9.762839	0.370368	0.456920	-0.005299	0.001308	-0.006030	3.152685	0.288586	-0.904379	
56025	27.56	-9.765208	0.370525	0.435121	-0.005375	0.000320	0.006948	3.152107	0.287506	-0.903057	
56026	27.56	-9.772539	0.382516	0.452020	-0.006228	-0.019144	-0.005420	3.152818	0.287937	-0.903999	
56027	27.56	-9.772556	0.370392	0.456884	-0.001922	-0.007671	0.003447	3.152568	0.288320	-0.904140	
56028	27.56	-9.777411	0.380077	0.456849	-0.008842	0.001209	0.007770	3.152203	0.287156	-0.903674	
56029	27.56	-9.767668	0.380120	0.447200	-0.007939	-0.011142	-0.004488	3.153281	0.285039	-0.904103	
56030	27.56	-9.767700	0.360707	0.456919	-0.014065	-0.007672	0.009303	3.153096	0.288290	-0.903354	
56031	27.56	-9.791988	0.370439	0.456812	0.005001	-0.023635	-0.005284	3.153766	0.287232	-0.904929	
56032	27.56	-9.787139	0.384903	0.461646	0.003265	-0.009465	0.002652	3.154337	0.286897	-0.903022	
56033	27.56	-9.775011	0.370331	0.466559	0.001554	-0.008547	0.000031	3.152934	0.286668	-0.903872	
56034	27.56	-9.772541	0.375262	0.452033	-0.003621	0.004775	0.004435	3.153954	0.287417	-0.903420	
56035	27.56	-9.753111	0.365541	0.452122	-0.001925	-0.002358	0.006970	3.152243	0.288133	-0.902919	
56036	27.56	-9.762821	0.363163	0.449670	0.003229	-0.009511	0.009570	3.153992	0.287119	-0.902423	
56037	27.56	-9.767683	0.375250	0.452051	-0.007077	-0.013806	-0.005373	3.153689	0.288329	-0.904058	
56038	27.56	-9.782331	0.350935	0.476252	0.003224	-0.013061	0.007796	3.154004	0.286848	-0.902050	
56039	27.56	-9.765198	0.380214	0.432683	-0.009669	-0.001396	0.000796	3.152345	0.287904	-0.903411	
56040	27.56	-9.772562	0.372793	0.459301	-0.000182	-0.009435	0.000857	3.150953	0.286767	-0.903767	
56041	27.56	-9.772585	0.360652	0.466586	-0.005390	-0.006783	0.005129	3.154319	0.289093	-0.904008	
56042	27.56	-9.772598	0.384784	0.473805	-0.003645	-0.002339	0.004349	3.152319	0.289341	-0.904402	
56043	27.56	-9.777423	0.384880	0.461682	0.010276	-0.007596	-0.011932	3.155650	0.289276	-0.904906	
56044	27.56	-9.767701	0.380036	0.459306	-0.007903	-0.010207	-0.010539	3.151851	0.288280	-0.903445	
56045	27.56	-9.767677	0.370430	0.449639	0.008445	-0.005066	0.007115	3.152580	0.287539	-0.903645	
56046	27.56	-9.767684	0.370413	0.452060	-0.005401	-0.012997	0.004190	3.152599	0.288412	-0.903390	
56047	27.56	-9.762855	0.363080	0.461775	0.005038	-0.007640	-0.003368	3.152686	0.288712	-0.904378	
56048	27.56	-9.767674	0.382521	0.449617	0.008468	-0.002380	0.004552	3.153311	0.288459	-0.904209	
56049	27.56	-9.767679	0.365594	0.449647	0.005848	-0.000632	0.009722	3.152945	0.287680	-0.903866	
56050	27.56	-9.787139	0.384903	0.461646	-0.015767	-0.000547	0.007636	3.153756	0.287755	-0.905300	
56051	27.56	-9.762853	0.370334	0.461762	0.013666	-0.004156	0.002016	3.152578	0.287797	-0.903768	
56052	27.56	-9.767699	0.365543	0.456911	0.013667	-0.009470	-0.000645	3.152824	0.287546	-0.903751	
56053	27.56	-9.777428	0.365534	0.461717	-0.003670	-0.013889	0.003343	3.154039	0.287591	-0.904409	
56054	27.56	-9.774967	0.360775	0.449629	-0.007921	-0.006692	-0.005302	3.153308	0.290125	-0.904699	
56055	27.56	-9.772537	0.363187	0.449634	-0.009712	-0.008537	0.004171	3.153889	0.286084	-0.904676	
56056	27.56	-9.762829	0.360728	0.452095	0.001616	-0.004036	-0.007712	3.153987	0.287636	-0.902670	
56057	27.56	-9.767695	0.380053	0.456884	-0.003593	0.005698	0.000116	3.154071	0.286660	-0.903416	
56058	27.56	-9.753093	0.380084	0.447254	-0.007098	-0.002319	0.004288	3.154035	0.286188	-0.904167	
56059	27.56	-9.670601	0.372393	0.481467	-0.001894	-0.009385	-0.001793	3.151852	0.287895	-0.903323	
56060	27.56	-9.646213	0.384660	0.447640	0.005879	-0.005000	0.003584	3.153588	0.287150	-0.903200	
56061	27.56	-9.546836	0.383880	0.525482	-0.000257	-0.010375	0.013782	3.151881	0.288245	-0.902696	
56062	27.56	-9.145839	0.359238	0.451951	0.006800	-0.012818	-0.004405	3.153325	0.288315	-0.903835	
56063	27.56	-9.879018	0.323360	0.301627	-0.002745	-0.029788	-0.011529	3.153859	0.287767	-0.902803	
56064	27.56	-9.777066	0.366438	0.330978	-0.000223	-0.016590	0.007706	3.152855	0.288023	-0.903124	
56065	27.56	-9.560841	0.453000	0.326777	0.005874	-0.030690	-0.004518	3.155049	0.288352	-0.904208	
56066	27.56	-9.680465	0.372049	0.534695	-0.003744	-0.036103	0.003917	3.153445	0.290879	-0.904561	
56067	27.56	-9.928420	0.461593	0.611095	-0.005444	-0.023690	-0.000227	3.153912	0.287848	-0.904542	
56068	27.56	-9.855486	0.345574	0.577677	0.005014	-0.016529	-0.007794	3.153193	0.287555	-0.903849	
56069	27.56	-9.573886	0.310628	0.636884	-0.000152	0.000399	-0.001688	3.152164	0.287840	-0.904794	
56070	27.56	-9.753619	0.373942	0.636108	0.008450	0.004705	0.006353	3.153740	0.289692	-0.906164	
56071	27.56	-9.961813	0.352045	0.378744	0.008574	0.011891	-0.006491	3.152687	0.287816	-0.904133	
56072	27.56	-9.631386	0.375587	0.355709	-0.003560	-0.011075	-0.009636	3.154668	0.287717	-0.904238	
56073	27.56	-9.660556	0.443269	0.370007	0.008458	0.000272	0.010637	3.154361	0.289685	-0.903131	
56074	27.56	-9.884103	0.375970	0.388672	-0.001868	-0.005854	-0.004294	3.153812	0.288204	-0.904049	
56075	27.56	-9.733953	0.345478	0.549072	-0.001893	-0.011158	-0.005273	3.154531	0.286451	-0.904254	
56076	27.56	-9.739027	0.388449	0.631293	0.004170	-0.010274	-0.008621	3.154774	0.287867	-0.904728	
56077	27.56	-9.908980	0.321405	0.594471	0.008526	0.005662	-0.006596	3.156848	0.287677	-0.905573	
56078	27.56	-9.724062	0.370055	0.488537	0.006873	0.010215	-0.012658	3.155185	0.288468	-0.903948	
56079	27.56	-9.748029	0.443416	0.379368	0.013724	0.008312	0.000448	3.155308	0.288342	-0.903940	
56080	27.56	-9.764814	0.364258	0.292290	0.008463	-0.013031	0.004430	3.154784	0.287855	-0.904478	
56081	27.56	-9.782010	0.395234	0.364803	0.005079	-0.001400	-0.005009	3.154398	0.288123	-0.904878	
